thi, fhi, fci, U
52.0, 95.0, 159.0, 0.271512631266165
53.0, 98.0, 164.0, 0.271512631266165
54.0, 101.0, 169.0, 0.27155476647758725
55.0, 104.0, 174.0, 0.27155476647758725
56.0, 107.0, 179.0, 0.27155476647758725
57.0, 110.0, 184.0, 0.2713260621068773
58.0, 113.0, 189.0, 0.2713260621068773
59.0, 116.0, 194.0, 0.2713260621068773
60.0, 119.0, 199.0, 0.2713804643598569
61.0, 122.0, 204.0, 0.268672835572996
62.0, 125.0, 209.0, 0.271129915977343
63.0, 128.0, 214.0, 0.271129915977343
64.0, 131.0, 219.0, 0.27115052639713283
65.0, 134.0, 224.0, 0.27115052639713283
66.0, 137.0, 229.0, 0.27115052639713283
67.0, 140.0, 234.0, 0.27139569946649345
68.0, 143.0, 239.0, 0.27139569946649345
69.0, 146.0, 244.0, 0.27139569946649345
70.0, 149.0, 249.0, 0.27139569946649345
71.0, 152.0, 254.0, 0.27080503440702947
42.0, 65.0, 201.0, 0.19429921254174023
43.0, 68.0, 206.0, 0.194293438141193
44.0, 71.0, 211.0, 0.19513155202261717
45.0, 74.0, 216.0, 0.19513155202261717
46.0, 77.0, 221.0, 0.19513155202261717
47.0, 80.0, 226.0, 0.2828341962704311
48.0, 83.0, 231.0, 0.2759614197140247
49.0, 86.0, 236.0, 0.2759614197140247
50.0, 89.0, 241.0, 0.2759613817455547
51.0, 92.0, 246.0, 0.2759613817455547
52.0, 95.0, 251.0, 0.2758378420703992
53.0, 98.0, 256.0, 0.3290960548295857
54.0, 101.0, 261.0, 0.3290808317790629
55.0, 104.0, 266.0, 0.3290808317790629
56.0, 107.0, 271.0, 0.3290808317790629
57.0, 110.0, 276.0, 0.2873395308075585
58.0, 113.0, 281.0, 0.2873395308075585
59.0, 116.0, 286.0, 0.2873395308075585
60.0, 119.0, 291.0, 0.2873031855962536
61.0, 122.0, 296.0, 0.2873031855962536
62.0, 125.0, 301.0, 0.28729289605499797
63.0, 128.0, 306.0, 0.28729433388843667
64.0, 131.0, 311.0, 0.2873284288605036
65.0, 134.0, 316.0, 0.2873284288605036
66.0, 137.0, 321.0, 0.2873284288605036
67.0, 140.0, 326.0, 0.28733332147759993
68.0, 143.0, 331.0, 0.28733332147759993
69.0, 146.0, 336.0, 0.28733332147759993
70.0, 149.0, 341.0, 0.28733332147759993
71.0, 152.0, 346.0, 0.28733332147759993
42.0, 65.0, 302.0, 0.20539971585402902
43.0, 68.0, 307.0, 0.20537719219210085
44.0, 71.0, 312.0, 0.2100742550773267
45.0, 74.0, 317.0, 0.2100742550773267
46.0, 77.0, 322.0, 0.2100742550773267
47.0, 80.0, 327.0, 0.29575727850953404
48.0, 83.0, 332.0, 0.32911312727090175
49.0, 86.0, 337.0, 0.32911312727090175
50.0, 89.0, 342.0, 0.3291013301764432
51.0, 92.0, 347.0, 0.3291013301764432
52.0, 95.0, 352.0, 0.32911405526432913
53.0, 98.0, 357.0, 0.32911405526432913
54.0, 101.0, 362.0, 0.32911097691842195
55.0, 104.0, 367.0, 0.32911097691842195
56.0, 107.0, 372.0, 0.32911097691842195
57.0, 110.0, 377.0, 0.287327646424899
58.0, 113.0, 382.0, 0.287327646424899
59.0, 116.0, 387.0, 0.287327646424899
60.0, 119.0, 392.0, 0.28733217874938155
61.0, 122.0, 397.0, 0.28733217874938155
62.0, 125.0, 402.0, 0.2873261687064725
63.0, 128.0, 407.0, 0.2873261687064725
64.0, 131.0, 412.0, 0.2873284288605036
65.0, 134.0, 417.0, 0.2873284288605036
66.0, 137.0, 422.0, 0.2873284288605036
67.0, 140.0, 427.0, 0.28733332147759993
68.0, 143.0, 432.0, 0.28733332147759993
69.0, 146.0, 437.0, 0.28733332147759993
70.0, 149.0, 442.0, 0.28733332147759993
71.0, 152.0, 447.0, 0.28733332147759993
42.0, 75.0, 103.0, 0.1675968989272913
43.0, 78.0, 108.0, 0.1836641784743655
44.0, 81.0, 113.0, 0.16959872327733824
45.0, 84.0, 118.0, 0.16959872327733824
46.0, 87.0, 123.0, 0.16959872327733824
47.0, 90.0, 128.0, 0.24697427280413106
48.0, 93.0, 133.0, 0.2469693345007785
49.0, 96.0, 138.0, 0.2469693345007785
50.0, 99.0, 143.0, 0.24698325210932295
51.0, 102.0, 148.0, 0.24698325210932295
52.0, 105.0, 153.0, 0.24680919627621886
53.0, 108.0, 158.0, 0.271512631266165
54.0, 111.0, 163.0, 0.27155476647758725
55.0, 114.0, 168.0, 0.27155476647758725
56.0, 117.0, 173.0, 0.27155476647758725
57.0, 120.0, 178.0, 0.2713260621068773
58.0, 123.0, 183.0, 0.2713260621068773
59.0, 126.0, 188.0, 0.2713260621068773
60.0, 129.0, 193.0, 0.2713804643598569
61.0, 132.0, 198.0, 0.2713804643598569
62.0, 135.0, 203.0, 0.2689711022937949
63.0, 138.0, 208.0, 0.27038670007053606
64.0, 141.0, 213.0, 0.27115052639713283
65.0, 144.0, 218.0, 0.27115052639713283
66.0, 147.0, 223.0, 0.27115052639713283
67.0, 150.0, 228.0, 0.27139569946649345
68.0, 153.0, 233.0, 0.27139569946649345
69.0, 156.0, 238.0, 0.27139569946649345
70.0, 159.0, 243.0, 0.27139569946649345
71.0, 162.0, 248.0, 0.27139569946649345
42.0, 75.0, 204.0, 0.19510010591663146
43.0, 78.0, 209.0, 0.19513306183733287
44.0, 81.0, 214.0, 0.17068967964068332
45.0, 84.0, 219.0, 0.17068967964068332
46.0, 87.0, 224.0, 0.17068967964068332
47.0, 90.0, 229.0, 0.2759614197140247
48.0, 93.0, 234.0, 0.2759614197140247
49.0, 96.0, 239.0, 0.2759614197140247
50.0, 99.0, 244.0, 0.2759613817455547
51.0, 102.0, 249.0, 0.2759613817455547
52.0, 105.0, 254.0, 0.27585796149999753
53.0, 108.0, 259.0, 0.3290960548295857
54.0, 111.0, 264.0, 0.3290808317790629
55.0, 114.0, 269.0, 0.3290808317790629
56.0, 117.0, 274.0, 0.3290808317790629
57.0, 120.0, 279.0, 0.2873395308075585
58.0, 123.0, 284.0, 0.2873395308075585
59.0, 126.0, 289.0, 0.2873395308075585
60.0, 129.0, 294.0, 0.2873031855962536
61.0, 132.0, 299.0, 0.2873031855962536
62.0, 135.0, 304.0, 0.28736106006093315
63.0, 138.0, 309.0, 0.2873261687064725
64.0, 141.0, 314.0, 0.2873284288605036
65.0, 144.0, 319.0, 0.2873284288605036
66.0, 147.0, 324.0, 0.2873284288605036
67.0, 150.0, 329.0, 0.28733332147759993
68.0, 153.0, 334.0, 0.28733332147759993
69.0, 156.0, 339.0, 0.28733332147759993
70.0, 159.0, 344.0, 0.28733332147759993
71.0, 162.0, 349.0, 0.28733332147759993
42.0, 75.0, 305.0, 0.21010031686340794
43.0, 78.0, 310.0, 0.21007508881241077
44.0, 81.0, 315.0, 0.18719915928395414
45.0, 84.0, 320.0, 0.18719915928395414
46.0, 87.0, 325.0, 0.18719915928395414
47.0, 90.0, 330.0, 0.32911312727090175
48.0, 93.0, 335.0, 0.32911312727090175
49.0, 96.0, 340.0, 0.32911312727090175
50.0, 99.0, 345.0, 0.3291013301764432
51.0, 102.0, 350.0, 0.3291013301764432
52.0, 105.0, 355.0, 0.32911405526432913
53.0, 108.0, 360.0, 0.32911405526432913
54.0, 111.0, 365.0, 0.32911097691842195
55.0, 114.0, 370.0, 0.32911097691842195
56.0, 117.0, 375.0, 0.32911097691842195
57.0, 120.0, 380.0, 0.287327646424899
58.0, 123.0, 385.0, 0.287327646424899
59.0, 126.0, 390.0, 0.287327646424899
60.0, 129.0, 395.0, 0.28733217874938155
61.0, 132.0, 400.0, 0.28733217874938155
62.0, 135.0, 405.0, 0.2873261687064725
63.0, 138.0, 410.0, 0.2873261687064725
64.0, 141.0, 415.0, 0.2873284288605036
65.0, 144.0, 420.0, 0.2873284288605036
66.0, 147.0, 425.0, 0.2873284288605036
67.0, 150.0, 430.0, 0.28733332147759993
68.0, 153.0, 435.0, 0.28733332147759993
69.0, 156.0, 440.0, 0.28733332147759993
70.0, 159.0, 445.0, 0.28733332147759993
71.0, 162.0, 450.0, 0.28733332147759993
42.0, 85.0, 106.0, 0.13060037119310378
43.0, 88.0, 111.0, 0.16962080260196286
44.0, 91.0, 116.0, 0.16959872327733824
45.0, 94.0, 121.0, 0.16959872327733824
46.0, 97.0, 126.0, 0.16959872327733824
47.0, 100.0, 131.0, 0.24697427280413106
48.0, 103.0, 136.0, 0.2469693345007785
49.0, 106.0, 141.0, 0.2469693345007785
50.0, 109.0, 146.0, 0.24698325210932295
51.0, 112.0, 151.0, 0.24698325210932295
52.0, 115.0, 156.0, 0.271512631266165
53.0, 118.0, 161.0, 0.271512631266165
54.0, 121.0, 166.0, 0.27155476647758725
55.0, 124.0, 171.0, 0.27155476647758725
56.0, 127.0, 176.0, 0.27155476647758725
57.0, 130.0, 181.0, 0.2713260621068773
58.0, 133.0, 186.0, 0.2713260621068773
59.0, 136.0, 191.0, 0.2713260621068773
60.0, 139.0, 196.0, 0.2713804643598569
61.0, 142.0, 201.0, 0.2712217482630193
62.0, 145.0, 206.0, 0.2713989264473424
63.0, 148.0, 211.0, 0.271129915977343
64.0, 151.0, 216.0, 0.27115052639713283
65.0, 154.0, 221.0, 0.27115052639713283
66.0, 157.0, 226.0, 0.27115052639713283
67.0, 160.0, 231.0, 0.27139569946649345
68.0, 163.0, 236.0, 0.27139569946649345
69.0, 166.0, 241.0, 0.27139569946649345
70.0, 169.0, 246.0, 0.27139569946649345
71.0, 172.0, 251.0, 0.27139569946649345
42.0, 85.0, 207.0, 0.17070033374012172
43.0, 88.0, 212.0, 0.17069007330085575
44.0, 91.0, 217.0, 0.17068967964068332
45.0, 94.0, 222.0, 0.17068967964068332
46.0, 97.0, 227.0, 0.17068967964068332
47.0, 100.0, 232.0, 0.2759614197140247
48.0, 103.0, 237.0, 0.2759614197140247
49.0, 106.0, 242.0, 0.2759614197140247
50.0, 109.0, 247.0, 0.2759613817455547
51.0, 112.0, 252.0, 0.2759613817455547
52.0, 115.0, 257.0, 0.3290960548295857
53.0, 118.0, 262.0, 0.3290960548295857
54.0, 121.0, 267.0, 0.3290808317790629
55.0, 124.0, 272.0, 0.3290808317790629
56.0, 127.0, 277.0, 0.3290808317790629
57.0, 130.0, 282.0, 0.2873395308075585
58.0, 133.0, 287.0, 0.2873395308075585
59.0, 136.0, 292.0, 0.2873395308075585
60.0, 139.0, 297.0, 0.2873031855962536
61.0, 142.0, 302.0, 0.28730979309265225
62.0, 145.0, 307.0, 0.28729862344156337
63.0, 148.0, 312.0, 0.2873261687064725
64.0, 151.0, 317.0, 0.2873284288605036
65.0, 154.0, 322.0, 0.2873284288605036
66.0, 157.0, 327.0, 0.2873284288605036
67.0, 160.0, 332.0, 0.28733332147759993
68.0, 163.0, 337.0, 0.28733332147759993
69.0, 166.0, 342.0, 0.28733332147759993
70.0, 169.0, 347.0, 0.28733332147759993
71.0, 172.0, 352.0, 0.28733332147759993
42.0, 85.0, 308.0, 0.18719988197307325
43.0, 88.0, 313.0, 0.18719951799561302
44.0, 91.0, 318.0, 0.18719915928395414
45.0, 94.0, 323.0, 0.18719915928395414
46.0, 97.0, 328.0, 0.18719915928395414
47.0, 100.0, 333.0, 0.32911312727090175
48.0, 103.0, 338.0, 0.32911312727090175
49.0, 106.0, 343.0, 0.32911312727090175
50.0, 109.0, 348.0, 0.3291013301764432
51.0, 112.0, 353.0, 0.3291013301764432
52.0, 115.0, 358.0, 0.32911405526432913
53.0, 118.0, 363.0, 0.32911405526432913
54.0, 121.0, 368.0, 0.32911097691842195
55.0, 124.0, 373.0, 0.32911097691842195
56.0, 127.0, 378.0, 0.32911097691842195
57.0, 130.0, 383.0, 0.287327646424899
58.0, 133.0, 388.0, 0.287327646424899
59.0, 136.0, 393.0, 0.287327646424899
60.0, 139.0, 398.0, 0.28733217874938155
61.0, 142.0, 403.0, 0.28733217874938155
62.0, 145.0, 408.0, 0.2873261687064725
63.0, 148.0, 413.0, 0.2873261687064725
64.0, 151.0, 418.0, 0.2873284288605036
65.0, 154.0, 423.0, 0.2873284288605036
66.0, 157.0, 428.0, 0.2873284288605036
67.0, 160.0, 433.0, 0.28733332147759993
68.0, 163.0, 438.0, 0.28733332147759993
69.0, 166.0, 443.0, 0.28733332147759993
70.0, 169.0, 448.0, 0.28733332147759993
71.0, 172.0, 453.0, 0.28733332147759993
52.0, 65.0, 109.0, 0.2467930499123105
53.0, 68.0, 114.0, 0.2467930499123105
54.0, 71.0, 119.0, 0.2539185357876673
55.0, 74.0, 124.0, 0.2539185357876673
56.0, 77.0, 129.0, 0.2538845376529828
57.0, 80.0, 134.0, 0.21164095745779504
58.0, 83.0, 139.0, 0.23993499109379307
59.0, 86.0, 144.0, 0.23993499109379307
60.0, 89.0, 149.0, 0.2399993702857991
61.0, 92.0, 154.0, 0.2419888216035431
62.0, 95.0, 159.0, 0.27141275168640855
63.0, 98.0, 164.0, 0.27141275168640855
64.0, 101.0, 169.0, 0.2713955598249966
65.0, 104.0, 174.0, 0.2713955598249966
66.0, 107.0, 179.0, 0.2713955598249966
67.0, 110.0, 184.0, 0.2714267589475657
68.0, 113.0, 189.0, 0.2714267589475657
69.0, 116.0, 194.0, 0.2714267589475657
70.0, 119.0, 199.0, 0.2714267589475657
71.0, 122.0, 204.0, 0.26977660577029805
72.0, 125.0, 209.0, 0.27139569946649345
73.0, 128.0, 214.0, 0.27139569946649345
74.0, 131.0, 219.0, 0.27139569946649345
75.0, 134.0, 224.0, 0.27139569946649345
76.0, 137.0, 229.0, 0.27139569946649345
77.0, 140.0, 234.0, 0.27139569946649345
78.0, 143.0, 239.0, 0.27139569946649345
79.0, 146.0, 244.0, 0.27139569946649345
80.0, 149.0, 249.0, 0.27139569946649345
81.0, 152.0, 254.0, 0.27080503440702947
52.0, 65.0, 201.0, 0.2517023404042768
53.0, 68.0, 206.0, 0.2506859633167785
54.0, 71.0, 211.0, 0.2828178453275214
55.0, 74.0, 216.0, 0.2828178453275214
56.0, 77.0, 221.0, 0.2828178453275214
57.0, 80.0, 226.0, 0.2421291394957553
58.0, 83.0, 231.0, 0.27109208864973267
59.0, 86.0, 236.0, 0.27109208864973267
60.0, 89.0, 241.0, 0.27102279515033484
61.0, 92.0, 246.0, 0.27102279515033484
62.0, 95.0, 251.0, 0.271129915977343
63.0, 98.0, 256.0, 0.28730053080144036
64.0, 101.0, 261.0, 0.2872982401295142
65.0, 104.0, 266.0, 0.2872982401295142
66.0, 107.0, 271.0, 0.2872982401295142
67.0, 110.0, 276.0, 0.28729307851090374
68.0, 113.0, 281.0, 0.28729307851090374
69.0, 116.0, 286.0, 0.28729307851090374
70.0, 119.0, 291.0, 0.28729307851090374
71.0, 122.0, 296.0, 0.28729307851090374
72.0, 125.0, 301.0, 0.28728010860283304
73.0, 128.0, 306.0, 0.28729989911399884
74.0, 131.0, 311.0, 0.28733332147759993
75.0, 134.0, 316.0, 0.28733332147759993
76.0, 137.0, 321.0, 0.28733332147759993
77.0, 140.0, 326.0, 0.28733332147759993
78.0, 143.0, 331.0, 0.28733332147759993
79.0, 146.0, 336.0, 0.28733332147759993
80.0, 149.0, 341.0, 0.28733332147759993
81.0, 152.0, 346.0, 0.28733332147759993
52.0, 65.0, 302.0, 0.25969644443525963
53.0, 68.0, 307.0, 0.2626856610235832
54.0, 71.0, 312.0, 0.29587358792987745
55.0, 74.0, 317.0, 0.29587358792987745
56.0, 77.0, 322.0, 0.29587358792987745
57.0, 80.0, 327.0, 0.28317005651525706
58.0, 83.0, 332.0, 0.287327646424899
59.0, 86.0, 337.0, 0.287327646424899
60.0, 89.0, 342.0, 0.28733217874938155
61.0, 92.0, 347.0, 0.28733217874938155
62.0, 95.0, 352.0, 0.2873261687064725
63.0, 98.0, 357.0, 0.2873261687064725
64.0, 101.0, 362.0, 0.2873284288605036
65.0, 104.0, 367.0, 0.2873284288605036
66.0, 107.0, 372.0, 0.2873284288605036
67.0, 110.0, 377.0, 0.28733332147759993
68.0, 113.0, 382.0, 0.28733332147759993
69.0, 116.0, 387.0, 0.28733332147759993
70.0, 119.0, 392.0, 0.28733332147759993
71.0, 122.0, 397.0, 0.28733332147759993
72.0, 125.0, 402.0, 0.28733332147759993
73.0, 128.0, 407.0, 0.28733332147759993
74.0, 131.0, 412.0, 0.28733332147759993
75.0, 134.0, 417.0, 0.28733332147759993
76.0, 137.0, 422.0, 0.28733332147759993
77.0, 140.0, 427.0, 0.28733332147759993
78.0, 143.0, 432.0, 0.28733332147759993
79.0, 146.0, 437.0, 0.28733332147759993
80.0, 149.0, 442.0, 0.28733332147759993
81.0, 152.0, 447.0, 0.28733332147759993
52.0, 75.0, 103.0, 0.24911116483309653
53.0, 78.0, 108.0, 0.25354664945420996
54.0, 81.0, 113.0, 0.24665606782529198
55.0, 84.0, 118.0, 0.24665606782529198
56.0, 87.0, 123.0, 0.24665606782529198
57.0, 90.0, 128.0, 0.2399392679445515
58.0, 93.0, 133.0, 0.23993499109379307
59.0, 96.0, 138.0, 0.23993499109379307
60.0, 99.0, 143.0, 0.2399993702857991
61.0, 102.0, 148.0, 0.2399993702857991
62.0, 105.0, 153.0, 0.2400290782138205
63.0, 108.0, 158.0, 0.27141275168640855
64.0, 111.0, 163.0, 0.2713955598249966
65.0, 114.0, 168.0, 0.2713955598249966
66.0, 117.0, 173.0, 0.2713955598249966
67.0, 120.0, 178.0, 0.2714267589475657
68.0, 123.0, 183.0, 0.2714267589475657
69.0, 126.0, 188.0, 0.2714267589475657
70.0, 129.0, 193.0, 0.2714267589475657
71.0, 132.0, 198.0, 0.2714267589475657
72.0, 135.0, 203.0, 0.2698285271016619
73.0, 138.0, 208.0, 0.27065043422875135
74.0, 141.0, 213.0, 0.27139569946649345
75.0, 144.0, 218.0, 0.27139569946649345
76.0, 147.0, 223.0, 0.27139569946649345
77.0, 150.0, 228.0, 0.27139569946649345
78.0, 153.0, 233.0, 0.27139569946649345
79.0, 156.0, 238.0, 0.27139569946649345
80.0, 159.0, 243.0, 0.27139569946649345
81.0, 162.0, 248.0, 0.27139569946649345
52.0, 75.0, 204.0, 0.28480802504126534
53.0, 78.0, 209.0, 0.28231309886217476
54.0, 81.0, 214.0, 0.2762561644541698
55.0, 84.0, 219.0, 0.2762561644541698
56.0, 87.0, 224.0, 0.2762561644541698
57.0, 90.0, 229.0, 0.27109208864973267
58.0, 93.0, 234.0, 0.27109208864973267
59.0, 96.0, 239.0, 0.27109208864973267
60.0, 99.0, 244.0, 0.27102279515033484
61.0, 102.0, 249.0, 0.27102279515033484
62.0, 105.0, 254.0, 0.27087263699956476
63.0, 108.0, 259.0, 0.28730053080144036
64.0, 111.0, 264.0, 0.2872982401295142
65.0, 114.0, 269.0, 0.2872982401295142
66.0, 117.0, 274.0, 0.2872982401295142
67.0, 120.0, 279.0, 0.28729307851090374
68.0, 123.0, 284.0, 0.28729307851090374
69.0, 126.0, 289.0, 0.28729307851090374
70.0, 129.0, 294.0, 0.28729307851090374
71.0, 132.0, 299.0, 0.28729307851090374
72.0, 135.0, 304.0, 0.28735472440884047
73.0, 138.0, 309.0, 0.28733332147759993
74.0, 141.0, 314.0, 0.28733332147759993
75.0, 144.0, 319.0, 0.28733332147759993
76.0, 147.0, 324.0, 0.28733332147759993
77.0, 150.0, 329.0, 0.28733332147759993
78.0, 153.0, 334.0, 0.28733332147759993
79.0, 156.0, 339.0, 0.28733332147759993
80.0, 159.0, 344.0, 0.28733332147759993
81.0, 162.0, 349.0, 0.28733332147759993
52.0, 75.0, 305.0, 0.29529732422811117
53.0, 78.0, 310.0, 0.2958715948754093
54.0, 81.0, 315.0, 0.32911097691842195
55.0, 84.0, 320.0, 0.32911097691842195
56.0, 87.0, 325.0, 0.32911097691842195
57.0, 90.0, 330.0, 0.287327646424899
58.0, 93.0, 335.0, 0.287327646424899
59.0, 96.0, 340.0, 0.287327646424899
60.0, 99.0, 345.0, 0.28733217874938155
61.0, 102.0, 350.0, 0.28733217874938155
62.0, 105.0, 355.0, 0.2873261687064725
63.0, 108.0, 360.0, 0.2873261687064725
64.0, 111.0, 365.0, 0.2873284288605036
65.0, 114.0, 370.0, 0.2873284288605036
66.0, 117.0, 375.0, 0.2873284288605036
67.0, 120.0, 380.0, 0.28733332147759993
68.0, 123.0, 385.0, 0.28733332147759993
69.0, 126.0, 390.0, 0.28733332147759993
70.0, 129.0, 395.0, 0.28733332147759993
71.0, 132.0, 400.0, 0.28733332147759993
72.0, 135.0, 405.0, 0.28733332147759993
73.0, 138.0, 410.0, 0.28733332147759993
74.0, 141.0, 415.0, 0.28733332147759993
75.0, 144.0, 420.0, 0.28733332147759993
76.0, 147.0, 425.0, 0.28733332147759993
77.0, 150.0, 430.0, 0.28733332147759993
78.0, 153.0, 435.0, 0.28733332147759993
79.0, 156.0, 440.0, 0.28733332147759993
80.0, 159.0, 445.0, 0.28733332147759993
81.0, 162.0, 450.0, 0.28733332147759993
52.0, 85.0, 106.0, 0.24709380965081937
53.0, 88.0, 111.0, 0.24680919627621886
54.0, 91.0, 116.0, 0.24665606782529198
55.0, 94.0, 121.0, 0.24665606782529198
56.0, 97.0, 126.0, 0.24665606782529198
57.0, 100.0, 131.0, 0.2399392679445515
58.0, 103.0, 136.0, 0.23993499109379307
59.0, 106.0, 141.0, 0.23993499109379307
60.0, 109.0, 146.0, 0.2399993702857991
61.0, 112.0, 151.0, 0.2399993702857991
62.0, 115.0, 156.0, 0.27141275168640855
63.0, 118.0, 161.0, 0.27141275168640855
64.0, 121.0, 166.0, 0.2713955598249966
65.0, 124.0, 171.0, 0.2713955598249966
66.0, 127.0, 176.0, 0.2713955598249966
67.0, 130.0, 181.0, 0.2714267589475657
68.0, 133.0, 186.0, 0.2714267589475657
69.0, 136.0, 191.0, 0.2714267589475657
70.0, 139.0, 196.0, 0.2714267589475657
71.0, 142.0, 201.0, 0.2714476696684454
72.0, 145.0, 206.0, 0.27158148913986185
73.0, 148.0, 211.0, 0.27139569946649345
74.0, 151.0, 216.0, 0.27139569946649345
75.0, 154.0, 221.0, 0.27139569946649345
76.0, 157.0, 226.0, 0.27139569946649345
77.0, 160.0, 231.0, 0.27139569946649345
78.0, 163.0, 236.0, 0.27139569946649345
79.0, 166.0, 241.0, 0.27139569946649345
80.0, 169.0, 246.0, 0.27139569946649345
81.0, 172.0, 251.0, 0.27139569946649345
52.0, 85.0, 207.0, 0.2715014175328292
53.0, 88.0, 212.0, 0.2758378420703992
54.0, 91.0, 217.0, 0.2762561644541698
55.0, 94.0, 222.0, 0.2762561644541698
56.0, 97.0, 227.0, 0.2762561644541698
57.0, 100.0, 232.0, 0.27109208864973267
58.0, 103.0, 237.0, 0.27109208864973267
59.0, 106.0, 242.0, 0.27109208864973267
60.0, 109.0, 247.0, 0.27102279515033484
61.0, 112.0, 252.0, 0.27102279515033484
62.0, 115.0, 257.0, 0.28730053080144036
63.0, 118.0, 262.0, 0.28730053080144036
64.0, 121.0, 267.0, 0.2872982401295142
65.0, 124.0, 272.0, 0.2872982401295142
66.0, 127.0, 277.0, 0.2872982401295142
67.0, 130.0, 282.0, 0.28729307851090374
68.0, 133.0, 287.0, 0.28729307851090374
69.0, 136.0, 292.0, 0.28729307851090374
70.0, 139.0, 297.0, 0.28729307851090374
71.0, 142.0, 302.0, 0.2872725163645683
72.0, 145.0, 307.0, 0.28730370407253986
73.0, 148.0, 312.0, 0.28733332147759993
74.0, 151.0, 317.0, 0.28733332147759993
75.0, 154.0, 322.0, 0.28733332147759993
76.0, 157.0, 327.0, 0.28733332147759993
77.0, 160.0, 332.0, 0.28733332147759993
78.0, 163.0, 337.0, 0.28733332147759993
79.0, 166.0, 342.0, 0.28733332147759993
80.0, 169.0, 347.0, 0.28733332147759993
81.0, 172.0, 352.0, 0.28733332147759993
52.0, 85.0, 308.0, 0.32910082881045377
53.0, 88.0, 313.0, 0.32911405526432913
54.0, 91.0, 318.0, 0.32911097691842195
55.0, 94.0, 323.0, 0.32911097691842195
56.0, 97.0, 328.0, 0.32911097691842195
57.0, 100.0, 333.0, 0.287327646424899
58.0, 103.0, 338.0, 0.287327646424899
59.0, 106.0, 343.0, 0.287327646424899
60.0, 109.0, 348.0, 0.28733217874938155
61.0, 112.0, 353.0, 0.28733217874938155
62.0, 115.0, 358.0, 0.2873261687064725
63.0, 118.0, 363.0, 0.2873261687064725
64.0, 121.0, 368.0, 0.2873284288605036
65.0, 124.0, 373.0, 0.2873284288605036
66.0, 127.0, 378.0, 0.2873284288605036
67.0, 130.0, 383.0, 0.28733332147759993
68.0, 133.0, 388.0, 0.28733332147759993
69.0, 136.0, 393.0, 0.28733332147759993
70.0, 139.0, 398.0, 0.28733332147759993
71.0, 142.0, 403.0, 0.28733332147759993
72.0, 145.0, 408.0, 0.28733332147759993
73.0, 148.0, 413.0, 0.28733332147759993
74.0, 151.0, 418.0, 0.28733332147759993
75.0, 154.0, 423.0, 0.28733332147759993
76.0, 157.0, 428.0, 0.28733332147759993
77.0, 160.0, 433.0, 0.28733332147759993
78.0, 163.0, 438.0, 0.28733332147759993
79.0, 166.0, 443.0, 0.28733332147759993
80.0, 169.0, 448.0, 0.28733332147759993
81.0, 172.0, 453.0, 0.28733332147759993
62.0, 65.0, 109.0, 0.20140240323311298
63.0, 68.0, 114.0, 0.20140240323311298
64.0, 71.0, 119.0, 0.21140712868462042
65.0, 74.0, 124.0, 0.21140712868462042
66.0, 77.0, 129.0, 0.21140712868462042
67.0, 80.0, 134.0, 0.21168879472714425
68.0, 83.0, 139.0, 0.23993484641044444
69.0, 86.0, 144.0, 0.23993484641044444
70.0, 89.0, 149.0, 0.23993484641044444
71.0, 92.0, 154.0, 0.24196796607176457
72.0, 95.0, 159.0, 0.2714267589475657
73.0, 98.0, 164.0, 0.2714267589475657
74.0, 101.0, 169.0, 0.2714267589475657
75.0, 104.0, 174.0, 0.2714267589475657
76.0, 107.0, 179.0, 0.2714267589475657
77.0, 110.0, 184.0, 0.2714267589475657
78.0, 113.0, 189.0, 0.2714267589475657
79.0, 116.0, 194.0, 0.2714267589475657
80.0, 119.0, 199.0, 0.2714267589475657
81.0, 122.0, 204.0, 0.26977660577029805
82.0, 125.0, 209.0, 0.27139569946649345
83.0, 128.0, 214.0, 0.27139569946649345
84.0, 131.0, 219.0, 0.27139569946649345
85.0, 134.0, 224.0, 0.27139569946649345
86.0, 137.0, 229.0, 0.27139569946649345
87.0, 140.0, 234.0, 0.27139569946649345
88.0, 143.0, 239.0, 0.27139569946649345
89.0, 146.0, 244.0, 0.27139569946649345
90.0, 149.0, 249.0, 0.27139569946649345
91.0, 152.0, 254.0, 0.27080503440702947
62.0, 65.0, 201.0, 0.25049623843704666
63.0, 68.0, 206.0, 0.24994740763659334
