flow rate(l/min),Pressure_ci,Pressure_hi,coldfluid_Pd,hotfluid_Pd,Ci_temp,co_temp,hi_temp,ho_temp,Density,HT_Coefficient
544.0, 0.2164, 0.1964, 23.64, 21.64, 312.69, 342.67, 347.54, 316.41, 929.04, 0.8933183514976917
545.0, 0.217, 0.19699999999999998, 23.7, 21.7, 312.68, 342.66, 347.53, 316.4, 929.05, 0.8933183514976917
546.0, 0.2176, 0.1976, 23.76, 21.76, 312.67, 342.65, 347.52, 316.39, 929.06, 0.8933183514976917
547.0, 0.2182, 0.1982, 23.82, 21.82, 312.66, 342.64, 347.51, 316.38, 929.07, 0.8933183514976917
548.0, 0.2188, 0.1988, 23.88, 21.88, 312.65, 342.63, 347.5, 316.37, 929.08, 0.8933183514976917
549.0, 0.2194, 0.1994, 23.94, 21.94, 312.64, 342.62, 347.49, 316.36, 929.09, 0.8933183514976917
550.0, 0.22, 0.2, 24.0, 22.0, 312.63, 342.61, 347.48, 316.35, 929.1, 0.8933183514976917
551.0, 0.2206, 0.2006, 24.06, 22.06, 312.62, 342.6, 347.47, 316.34, 929.11, 0.8933183514976917
552.0, 0.2212, 0.2012, 24.12, 22.12, 312.61, 342.59, 347.46, 316.33, 929.12, 0.8933183514976917
553.0, 0.2218, 0.2018, 24.18, 22.18, 312.6, 342.58, 347.45, 316.32, 929.13, 0.8933183514976917
554.0, 0.2224, 0.2024, 24.24, 22.24, 312.59, 342.57, 347.44, 316.31, 929.14, 0.8933183514976917
555.0, 0.223, 0.203, 24.3, 22.3, 312.58, 342.56, 347.43, 316.3, 929.15, 0.8933183514976917
556.0, 0.2236, 0.2036, 24.36, 22.36, 312.57, 342.55, 347.42, 316.29, 929.16, 0.8933183514976917
557.0, 0.2242, 0.2042, 24.42, 22.42, 312.56, 342.54, 347.41, 316.28, 929.17, 0.8933183514976917
558.0, 0.2248, 0.2048, 24.48, 22.48, 312.55, 342.53, 347.4, 316.27, 929.18, 0.8933183514976917
559.0, 0.2254, 0.2054, 24.54, 22.54, 312.54, 342.52, 347.39, 316.26, 929.19, 0.9000000000000006
560.0, 0.226, 0.20600000000000002, 24.6, 22.6, 312.53, 342.51, 347.38, 316.25, 929.2, 0.9000000000000006
561.0, 0.2266, 0.2066, 24.66, 22.66, 312.52, 342.5, 347.37, 316.24, 929.21, 0.9000000000000006
562.0, 0.2272, 0.2072, 24.72, 22.72, 312.51, 342.49, 347.36, 316.23, 929.22, 0.9000000000000006
563.0, 0.2278, 0.2078, 24.78, 22.78, 312.5, 342.48, 347.35, 316.22, 929.23, 0.9000000000000006
564.0, 0.2284, 0.2084, 24.84, 22.84, 312.49, 342.47, 347.34, 316.21, 929.24, 0.9000000000000006
565.0, 0.22899999999999998, 0.209, 24.9, 22.9, 312.48, 342.46, 347.33, 316.2, 929.25, 0.9000000000000006
566.0, 0.2296, 0.2096, 24.96, 22.96, 312.47, 342.45, 347.32, 316.19, 929.26, 0.9000000000000006
567.0, 0.2302, 0.2102, 25.02, 23.02, 312.46, 342.44, 347.31, 316.18, 929.27, 0.9000000000000006
568.0, 0.2308, 0.2108, 25.08, 23.08, 312.45, 342.43, 347.3, 316.17, 929.28, 0.9000000000000006
569.0, 0.2314, 0.2114, 25.14, 23.14, 312.44, 342.42, 347.29, 316.16, 929.29, 0.9000000000000006
570.0, 0.23199999999999998, 0.212, 25.2, 23.2, 312.43, 342.41, 347.28, 316.15, 929.3, 0.9000000000000006
571.0, 0.2326, 0.2126, 25.26, 23.26, 312.42, 342.4, 347.27, 316.14, 929.31, 0.9000000000000006
572.0, 0.2332, 0.2132, 25.32, 23.32, 312.41, 342.39, 347.26, 316.13, 929.32, 0.9000000000000006
573.0, 0.2338, 0.2138, 25.38, 23.38, 312.4, 342.38, 347.25, 316.12, 929.33, 0.9000000000000006
574.0, 0.2344, 0.2144, 25.44, 23.44, 312.39, 342.37, 347.24, 316.11, 929.34, 0.9000000000000006
575.0, 0.235, 0.215, 25.5, 23.5, 312.38, 342.36, 347.23, 316.1, 929.35, 0.9000000000000006
576.0, 0.2356, 0.2156, 25.56, 23.56, 312.37, 342.35, 347.22, 316.09, 929.36, 0.9000000000000006
577.0, 0.2362, 0.2162, 25.62, 23.62, 312.36, 342.34, 347.21, 316.08, 929.37, 0.9000000000000006
578.0, 0.2368, 0.2168, 25.68, 23.68, 312.35, 342.33, 347.2, 316.07, 929.38, 0.9000000000000006
579.0, 0.2374, 0.2174, 25.74, 23.74, 312.34, 342.32, 347.19, 316.06, 929.39, 0.9000000000000006
580.0, 0.23800000000000002, 0.218, 25.8, 23.8, 312.33, 342.31, 347.18, 316.05, 929.4, 0.9000000000000006
581.0, 0.2386, 0.2186, 25.86, 23.86, 312.32, 342.3, 347.17, 316.04, 929.41, 0.9000000000000006
582.0, 0.2392, 0.2192, 25.92, 23.92, 312.31, 342.29, 347.16, 316.03, 929.42, 0.9000000000000006
583.0, 0.2398, 0.2198, 25.98, 23.98, 312.3, 342.28, 347.15, 316.02, 929.43, 0.9000000000000006
584.0, 0.2404, 0.2204, 26.04, 24.04, 312.29, 342.27, 347.14, 316.01, 929.44, 0.9000000000000006
585.0, 0.24100000000000002, 0.221, 26.1, 24.1, 312.28, 342.26, 347.13, 316.0, 929.45, 0.9000000000000006
586.0, 0.2416, 0.2216, 26.16, 24.16, 312.27, 342.25, 347.12, 315.99, 929.46, 0.9000000000000006
587.0, 0.2422, 0.2222, 26.22, 24.22, 312.26, 342.24, 347.11, 315.98, 929.47, 0.9000000000000006
588.0, 0.2428, 0.2228, 26.28, 24.28, 312.25, 342.23, 347.1, 315.97, 929.48, 0.9000000000000006
589.0, 0.2434, 0.2234, 26.34, 24.34, 312.24, 342.22, 347.09, 315.96, 929.49, 0.9000000000000006
590.0, 0.244, 0.22399999999999998, 26.4, 24.4, 312.23, 342.21, 347.08, 315.95, 929.5, 0.9000000000000006
591.0, 0.2446, 0.2246, 26.46, 24.46, 312.22, 342.2, 347.07, 315.94, 929.51, 0.9000000000000006
592.0, 0.2452, 0.2252, 26.52, 24.52, 312.21, 342.19, 347.06, 315.93, 929.52, 0.9000000000000006
593.0, 0.2458, 0.2258, 26.58, 24.58, 312.2, 342.18, 347.05, 315.92, 929.53, 0.9000000000000006
594.0, 0.2464, 0.2264, 26.64, 24.64, 312.19, 342.17, 347.04, 315.91, 929.54, 0.9000000000000006
595.0, 0.247, 0.22699999999999998, 26.7, 24.7, 312.18, 342.16, 347.03, 315.9, 929.55, 0.9000000000000006
596.0, 0.2476, 0.2276, 26.76, 24.76, 312.17, 342.15, 347.02, 315.89, 929.56, 0.9000000000000006
597.0, 0.2482, 0.2282, 26.82, 24.82, 312.16, 342.14, 347.01, 315.88, 929.57, 0.9000000000000006
598.0, 0.2488, 0.2288, 26.88, 24.88, 312.15, 342.13, 347.0, 315.87, 929.58, 0.9000000000000006
599.0, 0.2494, 0.2294, 26.94, 24.94, 312.14, 342.12, 346.99, 315.86, 929.59, 0.9000000000000006
600.0, 0.25, 0.23, 27.0, 25.0, 312.13, 342.11, 346.98, 315.85, 929.6, 0.9000000000000006
601.0, 0.2506, 0.2306, 27.06, 25.06, 312.12, 342.1, 346.97, 315.84, 929.61, 0.9000000000000006
602.0, 0.2512, 0.2312, 27.12, 25.12, 312.11, 342.09, 346.96, 315.83, 929.62, 0.9000000000000006
603.0, 0.2518, 0.2318, 27.18, 25.18, 312.1, 342.08, 346.95, 315.82, 929.63, 0.9000000000000006
604.0, 0.2524, 0.2324, 27.24, 25.24, 312.09, 342.07, 346.94, 315.81, 929.64, 0.9000000000000006
605.0, 0.253, 0.233, 27.3, 25.3, 312.08, 342.06, 346.93, 315.8, 929.65, 0.9000000000000006
606.0, 0.2536, 0.2336, 27.36, 25.36, 312.07, 342.05, 346.92, 315.79, 929.66, 0.9000000000000006
607.0, 0.2542, 0.2342, 27.42, 25.42, 312.06, 342.04, 346.91, 315.78, 929.67, 0.9000000000000006
608.0, 0.2548, 0.2348, 27.48, 25.48, 312.05, 342.03, 346.9, 315.77, 929.68, 0.9000000000000006
609.0, 0.2554, 0.2354, 27.54, 25.54, 312.04, 342.02, 346.89, 315.76, 929.69, 0.9000000000000006
610.0, 0.256, 0.23600000000000002, 27.6, 25.6, 312.03, 342.01, 346.88, 315.75, 929.7, 0.9000000000000006
611.0, 0.2566, 0.2366, 27.66, 25.66, 312.02, 342.0, 346.87, 315.74, 929.71, 0.9000000000000006
612.0, 0.2572, 0.2372, 27.72, 25.72, 312.01, 341.99, 346.86, 315.73, 929.72, 0.9000000000000006
613.0, 0.2578, 0.2378, 27.78, 25.78, 312.0, 341.98, 346.85, 315.72, 929.73, 0.9000000000000006
614.0, 0.2584, 0.2384, 27.84, 25.84, 311.99, 341.97, 346.84, 315.71, 929.74, 0.9000000000000006
615.0, 0.259, 0.239, 27.9, 25.9, 311.98, 341.96, 346.83, 315.7, 929.75, 0.9000000000000006
616.0, 0.2596, 0.2396, 27.96, 25.96, 311.97, 341.95, 346.82, 315.69, 929.76, 0.9000000000000006
617.0, 0.2602, 0.2402, 28.02, 26.02, 311.96, 341.94, 346.81, 315.68, 929.77, 0.9000000000000006
618.0, 0.2608, 0.2408, 28.08, 26.08, 311.95, 341.93, 346.8, 315.67, 929.78, 0.9000000000000006
619.0, 0.2614, 0.2414, 28.14, 26.14, 311.94, 341.92, 346.79, 315.66, 929.79, 0.9000000000000006
620.0, 0.262, 0.242, 28.2, 26.2, 311.93, 341.91, 346.78, 315.65, 929.8, 0.902886918502569
621.0, 0.2626, 0.2426, 28.26, 26.26, 311.92, 341.9, 346.77, 315.64, 929.81, 0.902886918502569
622.0, 0.2632, 0.2432, 28.32, 26.32, 311.91, 341.89, 346.76, 315.63, 929.82, 0.902886918502569
623.0, 0.2638, 0.2438, 28.38, 26.38, 311.9, 341.88, 346.75, 315.62, 929.83, 0.902886918502569
624.0, 0.2644, 0.2444, 28.44, 26.44, 311.89, 341.87, 346.74, 315.61, 929.84, 0.902886918502569
625.0, 0.265, 0.245, 28.5, 26.5, 311.88, 341.86, 346.73, 315.6, 929.85, 0.902886918502569
626.0, 0.2656, 0.2456, 28.56, 26.56, 311.87, 341.85, 346.72, 315.59, 929.86, 0.902886918502569
627.0, 0.2662, 0.2462, 28.62, 26.62, 311.86, 341.84, 346.71, 315.58, 929.87, 0.902886918502569
628.0, 0.2668, 0.2468, 28.68, 26.68, 311.85, 341.83, 346.7, 315.57, 929.88, 0.902886918502569
629.0, 0.2674, 0.2474, 28.74, 26.74, 311.84, 341.82, 346.69, 315.56, 929.89, 0.902886918502569
630.0, 0.268, 0.248, 28.8, 26.8, 311.83, 341.81, 346.68, 315.55, 929.9, 0.902886918502569
631.0, 0.2686, 0.2486, 28.86, 26.86, 311.82, 341.8, 346.67, 315.54, 929.91, 0.902886918502569
632.0, 0.2692, 0.2492, 28.92, 26.92, 311.81, 341.79, 346.66, 315.53, 929.92, 0.902886918502569
633.0, 0.2698, 0.2498, 28.98, 26.98, 311.8, 341.78, 346.65, 315.52, 929.93, 0.902886918502569
634.0, 0.2704, 0.2504, 29.04, 27.04, 311.79, 341.77, 346.64, 315.51, 929.94, 0.902886918502569
635.0, 0.271, 0.251, 29.1, 27.1, 311.78, 341.76, 346.63, 315.5, 929.95, 0.902886918502569
636.0, 0.2716, 0.2516, 29.16, 27.16, 311.77, 341.75, 346.62, 315.49, 929.96, 0.902886918502569
637.0, 0.2722, 0.2522, 29.22, 27.22, 311.76, 341.74, 346.61, 315.48, 929.97, 0.902886918502569
638.0, 0.2728, 0.2528, 29.28, 27.28, 311.75, 341.73, 346.6, 315.47, 929.98, 0.902886918502569
639.0, 0.2734, 0.2534, 29.34, 27.34, 311.74, 341.72, 346.59, 315.46, 929.99, 0.902886918502569
640.0, 0.27399999999999997, 0.254, 29.4, 27.4, 311.73, 341.71, 346.58, 315.45, 930.0, 0.902886918502569
641.0, 0.2746, 0.2546, 29.46, 27.46, 311.72, 341.7, 346.57, 315.44, 930.01, 0.902886918502569
642.0, 0.2752, 0.2552, 29.52, 27.52, 311.71, 341.69, 346.56, 315.43, 930.02, 0.9051724943787371
643.0, 0.2758, 0.2558, 29.58, 27.58, 311.7, 341.68, 346.55, 315.42, 930.03, 0.9051724943787371
644.0, 0.2764, 0.2564, 29.64, 27.64, 311.69, 341.67, 346.54, 315.41, 930.04, 0.9051724943787371
645.0, 0.27699999999999997, 0.257, 29.7, 27.7, 311.68, 341.66, 346.53, 315.4, 930.05, 0.9051724943787371
646.0, 0.2776, 0.2576, 29.76, 27.76, 311.67, 341.65, 346.52, 315.39, 930.06, 0.9051724943787371
647.0, 0.2782, 0.2582, 29.82, 27.82, 311.66, 341.64, 346.51, 315.38, 930.07, 0.9051724943787371
648.0, 0.2788, 0.2588, 29.88, 27.88, 311.65, 341.63, 346.5, 315.37, 930.08, 0.9051724943787371
649.0, 0.2794, 0.2594, 29.94, 27.94, 311.64, 341.62, 346.49, 315.36, 930.09, 0.9051724943787371
500.0, 0.2, 0.16, 23.0, 21.0, 316.18, 344.66, 348.88, 319.5, 927.6, 0.9000000000000005
501.0, 0.2006, 0.1606, 23.06, 21.06, 316.17, 344.65, 348.87, 319.49, 927.61, 0.8999999999999996
502.0, 0.2012, 0.1612, 23.12, 21.12, 316.16, 344.64, 348.86, 319.48, 927.62, 0.8999999999999996
503.0, 0.2018, 0.1618, 23.18, 21.18, 316.15, 344.63, 348.85, 319.47, 927.63, 0.8999999999999996
504.0, 0.2024, 0.1624, 23.24, 21.24, 316.14, 344.62, 348.84, 319.46, 927.64, 0.8999999999999996
505.0, 0.203, 0.163, 23.3, 21.3, 316.13, 344.61, 348.83, 319.45, 927.65, 0.8999999999999996
506.0, 0.2036, 0.1636, 23.36, 21.36, 316.12, 344.6, 348.82, 319.44, 927.66, 0.8999999999999996
507.0, 0.2042, 0.1642, 23.42, 21.42, 316.11, 344.59, 348.81, 319.43, 927.67, 0.8999999999999996
508.0, 0.2048, 0.1648, 23.48, 21.48, 316.1, 344.58, 348.8, 319.42, 927.68, 0.8999999999999996
509.0, 0.2054, 0.1654, 23.54, 21.54, 316.09, 344.57, 348.79, 319.41, 927.69, 0.9064369513599169
510.0, 0.20600000000000002, 0.166, 23.6, 21.6, 316.08, 344.56, 348.78, 319.4, 927.7, 0.9055369513599165
511.0, 0.2066, 0.1666, 23.66, 21.66, 316.07, 344.55, 348.77, 319.39, 927.71, 0.9055369513599165
512.0, 0.2072, 0.1672, 23.72, 21.72, 316.06, 344.54, 348.76, 319.38, 927.72, 0.9055369513599165
513.0, 0.2078, 0.1678, 23.78, 21.78, 316.05, 344.53, 348.75, 319.37, 927.73, 0.8990999999999998
514.0, 0.2084, 0.1684, 23.84, 21.84, 316.04, 344.52, 348.74, 319.36, 927.74, 0.8990999999999998
515.0, 0.209, 0.16899999999999998, 23.9, 21.9, 316.03, 344.51, 348.73, 319.35, 927.75, 0.8990999999999998
516.0, 0.2096, 0.1696, 23.96, 21.96, 316.02, 344.5, 348.72, 319.34, 927.76, 0.8990999999999998
517.0, 0.2102, 0.1702, 24.02, 22.02, 316.01, 344.49, 348.71, 319.33, 927.77, 0.8990999999999998
518.0, 0.2108, 0.1708, 24.08, 22.08, 316.0, 344.48, 348.7, 319.32, 927.78, 0.8990999999999998
519.0, 0.2114, 0.1714, 24.14, 22.14, 315.99, 344.47, 348.69, 319.31, 927.79, 0.8990999999999998
520.0, 0.212, 0.172, 24.2, 22.2, 315.98, 344.46, 348.68, 319.3, 927.8, 0.8990999999999998
521.0, 0.2126, 0.1726, 24.26, 22.26, 315.97, 344.45, 348.67, 319.29, 927.81, 0.8990999999999998
522.0, 0.2132, 0.1732, 24.32, 22.32, 315.96, 344.44, 348.66, 319.28, 927.82, 0.8990999999999998
523.0, 0.2138, 0.1738, 24.38, 22.38, 315.95, 344.43, 348.65, 319.27, 927.83, 0.8990999999999998
524.0, 0.2144, 0.1744, 24.44, 22.44, 315.94, 344.42, 348.64, 319.26, 927.84, 0.8990999999999998
525.0, 0.215, 0.175, 24.5, 22.5, 315.93, 344.41, 348.63, 319.25, 927.85, 0.8990999999999998
526.0, 0.2156, 0.1756, 24.56, 22.56, 315.92, 344.4, 348.62, 319.24, 927.86, 0.9000000000000006
527.0, 0.2162, 0.1762, 24.62, 22.62, 315.91, 344.39, 348.61, 319.23, 927.87, 0.9000000000000006
528.0, 0.2168, 0.1768, 24.68, 22.68, 315.9, 344.38, 348.6, 319.22, 927.88, 0.9000000000000006
529.0, 0.2174, 0.1774, 24.74, 22.74, 315.89, 344.37, 348.59, 319.21, 927.89, 0.9000000000000006
530.0, 0.218, 0.17800000000000002, 24.8, 22.8, 315.88, 344.36, 348.58, 319.2, 927.9, 0.9000000000000006
531.0, 0.2186, 0.1786, 24.86, 22.86, 315.87, 344.35, 348.57, 319.19, 927.91, 0.9000000000000006
532.0, 0.2192, 0.1792, 24.92, 22.92, 315.86, 344.34, 348.56, 319.18, 927.92, 0.9000000000000006
533.0, 0.2198, 0.1798, 24.98, 22.98, 315.85, 344.33, 348.55, 319.17, 927.93, 0.9000000000000006
534.0, 0.2204, 0.1804, 25.04, 23.04, 315.84, 344.32, 348.54, 319.16, 927.94, 0.9000000000000006
535.0, 0.221, 0.18100000000000002, 25.1, 23.1, 315.83, 344.31, 348.53, 319.15, 927.95, 0.9000000000000004
536.0, 0.2216, 0.1816, 25.16, 23.16, 315.82, 344.3, 348.52, 319.14, 927.96, 0.9000000000000004
537.0, 0.2222, 0.1822, 25.22, 23.22, 315.81, 344.29, 348.51, 319.13, 927.97, 0.9000000000000004
538.0, 0.2228, 0.1828, 25.28, 23.28, 315.8, 344.28, 348.5, 319.12, 927.98, 0.9000000000000004
539.0, 0.2234, 0.1834, 25.34, 23.34, 315.79, 344.27, 348.49, 319.11, 927.99, 0.9000000000000004
540.0, 0.22399999999999998, 0.184, 25.4, 23.4, 315.78, 344.26, 348.48, 319.1, 928.0, 0.9000000000000004
541.0, 0.2246, 0.1846, 25.46, 23.46, 315.77, 344.25, 348.47, 319.09, 928.01, 0.9000000000000004
542.0, 0.2252, 0.1852, 25.52, 23.52, 315.76, 344.24, 348.46, 319.08, 928.02, 0.9000000000000004
543.0, 0.2258, 0.1858, 25.58, 23.58, 315.75, 344.23, 348.45, 319.07, 928.03, 0.9000000000000004
544.0, 0.2264, 0.1864, 25.64, 23.64, 315.74, 344.22, 348.44, 319.06, 928.04, 0.9000000000000004
545.0, 0.22699999999999998, 0.187, 25.7, 23.7, 315.73, 344.21, 348.43, 319.05, 928.05, 0.9000000000000004
546.0, 0.2276, 0.1876, 25.76, 23.76, 315.72, 344.2, 348.42, 319.04, 928.06, 0.9000000000000004
547.0, 0.2282, 0.1882, 25.82, 23.82, 315.71, 344.19, 348.41, 319.03, 928.07, 0.9000000000000004
548.0, 0.2288, 0.1888, 25.88, 23.88, 315.7, 344.18, 348.4, 319.02, 928.08, 0.9000000000000004
549.0, 0.2294, 0.1894, 25.94, 23.94, 315.69, 344.17, 348.39, 319.01, 928.09, 0.9000000000000004
550.0, 0.23, 0.19, 26.0, 24.0, 315.68, 344.16, 348.38, 319.0, 928.1, 0.9000000000000004
551.0, 0.2306, 0.1906, 26.06, 24.06, 315.67, 344.15, 348.37, 318.99, 928.11, 0.9000000000000004
552.0, 0.2312, 0.1912, 26.12, 24.12, 315.66, 344.14, 348.36, 318.98, 928.12, 0.9000000000000004
553.0, 0.2318, 0.1918, 26.18, 24.18, 315.65, 344.13, 348.35, 318.97, 928.13, 0.9000000000000004
554.0, 0.2324, 0.1924, 26.24, 24.24, 315.64, 344.12, 348.34, 318.96, 928.14, 0.9000000000000004
555.0, 0.233, 0.193, 26.3, 24.3, 315.63, 344.11, 348.33, 318.95, 928.15, 0.9000000000000004
556.0, 0.2336, 0.1936, 26.36, 24.36, 315.62, 344.1, 348.32, 318.94, 928.16, 0.9000000000000004
557.0, 0.2342, 0.1942, 26.42, 24.42, 315.61, 344.09, 348.31, 318.93, 928.17, 0.9000000000000004
558.0, 0.2348, 0.1948, 26.48, 24.48, 315.6, 344.08, 348.3, 318.92, 928.18, 0.9000000000000004
559.0, 0.2354, 0.1954, 26.54, 24.54, 315.59, 344.07, 348.29, 318.91, 928.19, 0.9000000000000006
560.0, 0.23600000000000002, 0.196, 26.6, 24.6, 315.58, 344.06, 348.28, 318.9, 928.2, 0.9000000000000006
561.0, 0.2366, 0.1966, 26.66, 24.66, 315.57, 344.05, 348.27, 318.89, 928.21, 0.9000000000000006
562.0, 0.2372, 0.1972, 26.72, 24.72, 315.56, 344.04, 348.26, 318.88, 928.22, 0.9000000000000006
563.0, 0.2378, 0.1978, 26.78, 24.78, 315.55, 344.03, 348.25, 318.87, 928.23, 0.9000000000000006
564.0, 0.2384, 0.1984, 26.84, 24.84, 315.54, 344.02, 348.24, 318.86, 928.24, 0.9000000000000006
565.0, 0.239, 0.19899999999999998, 26.9, 24.9, 315.53, 344.01, 348.23, 318.85, 928.25, 0.9000000000000006
566.0, 0.2396, 0.1996, 26.96, 24.96, 315.52, 344.0, 348.22, 318.84, 928.26, 0.9000000000000006
567.0, 0.2402, 0.2002, 27.02, 25.02, 315.51, 343.99, 348.21, 318.83, 928.27, 0.9000000000000006
568.0, 0.2408, 0.2008, 27.08, 25.08, 315.5, 343.98, 348.2, 318.82, 928.28, 0.9000000000000006
569.0, 0.2414, 0.2014, 27.14, 25.14, 315.49, 343.97, 348.19, 318.81, 928.29, 0.9000000000000006
570.0, 0.242, 0.20199999999999999, 27.2, 25.2, 315.48, 343.96, 348.18, 318.8, 928.3, 0.9000000000000006
571.0, 0.2426, 0.2026, 27.26, 25.26, 315.47, 343.95, 348.17, 318.79, 928.31, 0.9000000000000006
572.0, 0.2432, 0.2032, 27.32, 25.32, 315.46, 343.94, 348.16, 318.78, 928.32, 0.9000000000000006
573.0, 0.2438, 0.2038, 27.38, 25.38, 315.45, 343.93, 348.15, 318.77, 928.33, 0.9000000000000006
574.0, 0.2444, 0.2044, 27.44, 25.44, 315.44, 343.92, 348.14, 318.76, 928.34, 0.9000000000000006
575.0, 0.245, 0.205, 27.5, 25.5, 315.43, 343.91, 348.13, 318.75, 928.35, 0.9000000000000006
576.0, 0.2456, 0.2056, 27.56, 25.56, 315.42, 343.9, 348.12, 318.74, 928.36, 0.9000000000000006
577.0, 0.2462, 0.2062, 27.62, 25.62, 315.41, 343.89, 348.11, 318.73, 928.37, 0.9000000000000006
578.0, 0.2468, 0.2068, 27.68, 25.68, 315.4, 343.88, 348.1, 318.72, 928.38, 0.9000000000000006
579.0, 0.2474, 0.2074, 27.74, 25.74, 315.39, 343.87, 348.09, 318.71, 928.39, 0.9000000000000006
580.0, 0.248, 0.20800000000000002, 27.8, 25.8, 315.38, 343.86, 348.08, 318.7, 928.4, 0.9000000000000006
581.0, 0.2486, 0.2086, 27.86, 25.86, 315.37, 343.85, 348.07, 318.69, 928.41, 0.9000000000000006
582.0, 0.2492, 0.2092, 27.92, 25.92, 315.36, 343.84, 348.06, 318.68, 928.42, 0.9000000000000006
583.0, 0.2498, 0.2098, 27.98, 25.98, 315.35, 343.83, 348.05, 318.67, 928.43, 0.9000000000000006
584.0, 0.2504, 0.2104, 28.04, 26.04, 315.34, 343.82, 348.04, 318.66, 928.44, 0.9000000000000006
585.0, 0.251, 0.21100000000000002, 28.1, 26.1, 315.33, 343.81, 348.03, 318.65, 928.45, 0.9000000000000006
586.0, 0.2516, 0.2116, 28.16, 26.16, 315.32, 343.8, 348.02, 318.64, 928.46, 0.9000000000000006
587.0, 0.2522, 0.2122, 28.22, 26.22, 315.31, 343.79, 348.01, 318.63, 928.47, 0.9000000000000006
588.0, 0.2528, 0.2128, 28.28, 26.28, 315.3, 343.78, 348.0, 318.62, 928.48, 0.9000000000000006
589.0, 0.2534, 0.2134, 28.34, 26.34, 315.29, 343.77, 347.99, 318.61, 928.49, 0.9000000000000006
590.0, 0.254, 0.214, 28.4, 26.4, 315.28, 343.76, 347.98, 318.6, 928.5, 0.9000000000000006
591.0, 0.2546, 0.2146, 28.46, 26.46, 315.27, 343.75, 347.97, 318.59, 928.51, 0.9000000000000006
592.0, 0.2552, 0.2152, 28.52, 26.52, 315.26, 343.74, 347.96, 318.58, 928.52, 0.9000000000000006
593.0, 0.2558, 0.2158, 28.58, 26.58, 315.25, 343.73, 347.95, 318.57, 928.53, 0.9000000000000006
594.0, 0.2564, 0.2164, 28.64, 26.64, 315.24, 343.72, 347.94, 318.56, 928.54, 0.9000000000000006
595.0, 0.257, 0.217, 28.7, 26.7, 315.23, 343.71, 347.93, 318.55, 928.55, 0.9000000000000006
596.0, 0.2576, 0.2176, 28.76, 26.76, 315.22, 343.7, 347.92, 318.54, 928.56, 0.9000000000000006
597.0, 0.2582, 0.2182, 28.82, 26.82, 315.21, 343.69, 347.91, 318.53, 928.57, 0.9000000000000006
598.0, 0.2588, 0.2188, 28.88, 26.88, 315.2, 343.68, 347.9, 318.52, 928.58, 0.9000000000000006
599.0, 0.2594, 0.2194, 28.94, 26.94, 315.19, 343.67, 347.89, 318.51, 928.59, 0.9000000000000006
600.0, 0.26, 0.22, 29.0, 27.0, 315.18, 343.66, 347.88, 318.5, 928.6, 0.9000000000000006
601.0, 0.2606, 0.2206, 29.06, 27.06, 315.17, 343.65, 347.87, 318.49, 928.61, 0.9000000000000006
602.0, 0.2612, 0.2212, 29.12, 27.12, 315.16, 343.64, 347.86, 318.48, 928.62, 0.9000000000000006
603.0, 0.2618, 0.2218, 29.18, 27.18, 315.15, 343.63, 347.85, 318.47, 928.63, 0.9000000000000006
604.0, 0.2624, 0.2224, 29.24, 27.24, 315.14, 343.62, 347.84, 318.46, 928.64, 0.9000000000000006
605.0, 0.263, 0.223, 29.3, 27.3, 315.13, 343.61, 347.83, 318.45, 928.65, 0.9000000000000006
606.0, 0.2636, 0.2236, 29.36, 27.36, 315.12, 343.6, 347.82, 318.44, 928.66, 0.9000000000000006
607.0, 0.2642, 0.2242, 29.42, 27.42, 315.11, 343.59, 347.81, 318.43, 928.67, 0.9000000000000006
608.0, 0.2648, 0.2248, 29.48, 27.48, 315.1, 343.58, 347.8, 318.42, 928.68, 0.9000000000000006
609.0, 0.2654, 0.2254, 29.54, 27.54, 315.09, 343.57, 347.79, 318.41, 928.69, 0.9000000000000006
610.0, 0.266, 0.226, 29.6, 27.6, 315.08, 343.56, 347.78, 318.4, 928.7, 0.9000000000000006
611.0, 0.2666, 0.2266, 29.66, 27.66, 315.07, 343.55, 347.77, 318.39, 928.71, 0.9000000000000006
612.0, 0.2672, 0.2272, 29.72, 27.72, 315.06, 343.54, 347.76, 318.38, 928.72, 0.9000000000000006
613.0, 0.2678, 0.2278, 29.78, 27.78, 315.05, 343.53, 347.75, 318.37, 928.73, 0.9000000000000006
614.0, 0.2684, 0.2284, 29.84, 27.84, 315.04, 343.52, 347.74, 318.36, 928.74, 0.9000000000000006
615.0, 0.26899999999999996, 0.22899999999999998, 29.9, 27.9, 315.03, 343.51, 347.73, 318.35, 928.75, 0.9000000000000006
616.0, 0.2696, 0.2296, 29.96, 27.96, 315.02, 343.5, 347.72, 318.34, 928.76, 0.9000000000000006
617.0, 0.2702, 0.2302, 30.02, 28.02, 315.01, 343.49, 347.71, 318.33, 928.77, 0.9000000000000006
618.0, 0.2708, 0.2308, 30.08, 28.08, 315.0, 343.48, 347.7, 318.32, 928.78, 0.9000000000000006
619.0, 0.2714, 0.2314, 30.14, 28.14, 314.99, 343.47, 347.69, 318.31, 928.79, 0.9000000000000006
620.0, 0.272, 0.23199999999999998, 30.2, 28.2, 314.98, 343.46, 347.68, 318.3, 928.8, 0.902886918502569
621.0, 0.2726, 0.2326, 30.26, 28.26, 314.97, 343.45, 347.67, 318.29, 928.81, 0.902886918502569
